,date,net_sentiment,stock_name,sofr_rate,NewsCount,NewsTone,unemployment,Fed_Rate,RiskAppetite,Open,High,Low,Close,Volume,FOMC,Log_Volume,Intraday_Range,Close_Lag1,Log_Return,Log_Buzz,Sentiment_Lag1,Log_Buzz_Lag1,Volatility_Lag1,Return_Abs_Lag1
484,2021-04-22,0.6264009962640099,AAPL,0.01,982.0,0.0004663896161148,9762.0,0.25,0.3218000000000001,133.04,134.15,131.41,131.94,84566500.0,0,18.25304877689278,0.020595309679750873,133.5,-0.011754204045579428,6.890609120147166,0.7492625368731564,7.470793774195062,0.018510123903104313,0.002925623781376236
485,2021-04-23,0.7923875432525952,AAPL,0.01,755.0,-0.0070347827109906,9762.0,0.25,0.3218000000000001,132.16,135.12,132.16,134.32,78657500.0,0,18.180613554821775,0.0223970944292981,131.94,0.01787773897456058,6.628041376179533,0.6264009962640099,6.890609120147166,0.020595309679750873,0.011754204045579428
488,2021-04-26,0.7855153203342619,AAPL,0.01,1638.0,0.00256723230975,9762.0,0.25,0.3218000000000001,134.83,135.06,133.56,134.72,66905100.0,0,18.018785770323255,0.011125120521313866,134.32,0.002973537724731363,7.40184157874383,0.7923875432525952,6.628041376179533,0.0223970944292981,0.01787773897456058
489,2021-04-27,0.6713615023474179,AAPL,0.01,1417.0,-0.0039570167965185,9762.0,0.25,0.3218000000000001,135.01,135.41,134.11,134.39,66015800.0,1,18.005404680427826,0.009628916375851372,134.72,-0.002452529935043896,7.257002707092073,0.7855153203342619,7.40184157874383,0.011125120521313866,0.002973537724731363
490,2021-04-28,0.698639942734431,AAPL,0.01,1124.0,-0.0009834378456496,9762.0,0.25,0.3218000000000001,134.31,135.02,133.08,133.58,107760100.0,1,18.495418027333947,0.014444196261302625,134.39,-0.0060454712614826725,7.025538314638521,0.6713615023474179,7.257002707092073,0.009628916375851372,0.002452529935043896
491,2021-04-29,0.3865440869201839,AAPL,0.01,1211.0,0.0052358724179248,9762.0,0.25,0.16890000000000005,136.47,137.07,132.45,133.48,151101000.0,0,18.833459051972845,0.03385359419404608,133.58,-0.0007488954143167978,7.10002716662926,0.698639942734431,7.025538314638521,0.014444196261302625,0.0060454712614826725
492,2021-04-30,0.354916067146283,AAPL,0.01,1526.0,-0.0220294595080952,9762.0,0.25,0.16890000000000005,131.78,133.56,131.07,131.46,109839500.0,0,18.514530776442076,0.018895128242609333,133.48,-0.01524903104774294,7.3310603052186325,0.3865440869201839,7.10002716662926,0.03385359419404608,0.0007488954143167978
495,2021-05-03,0.6194690265486725,AAPL,0.01,1534.0,-0.0164834339868009,9266.0,0.25,0.16890000000000005,132.04,134.07,131.83,132.54,75135100.0,0,18.134798397688083,0.016964556193807444,131.46,0.0081818638246506,7.336285660021297,0.354916067146283,7.3310603052186325,0.018895128242609333,0.01524903104774294
496,2021-05-04,0.3444676409185804,AAPL,0.01,1012.0,-0.0053959423619349,9266.0,0.25,0.16890000000000005,131.19,131.49,126.7,127.85,137564700.0,0,18.739604917122957,0.03651192926011805,132.54,-0.03602678492288519,6.920671504248683,0.6194690265486725,7.336285660021297,0.016964556193807444,0.0081818638246506
497,2021-05-05,0.43091655266757867,AAPL,0.01,647.0,-0.0030666781848157,9266.0,0.25,0.16890000000000005,129.2,130.45,127.97,128.1,84000900.0,0,18.24633808294054,0.01919504643814272,127.85,0.001953507165492868,6.473890696352274,0.3444676409185804,6.920671504248683,0.03651192926011805,0.03602678492288519
498,2021-05-06,0.7490909090909091,AAPL,0.01,658.0,-0.0013629143599671,9266.0,0.25,0.21170000000000005,127.89,129.75,127.13,129.74,78128300.0,0,18.173862917928215,0.020486355460123083,128.1,0.012721238882220928,6.490723534502507,0.43091655266757867,6.473890696352274,0.01919504643814272,0.001953507165492868
499,2021-05-07,0.76,AAPL,0.01,712.0,-0.004397259784118,9266.0,0.25,0.21170000000000005,130.85,131.26,129.48,130.21,78973300.0,0,18.184620391283943,0.013603362627924857,129.74,0.003616083955727677,6.569481420414296,0.7490909090909091,6.490723534502507,0.020486355460123083,0.012721238882220928
503,2021-05-10,0.019469026548672566,AAPL,0.01,875.0,0.0036173369243419,9266.0,0.25,0.21170000000000005,129.41,129.54,126.81,126.85,88071200.0,0,18.293656147568417,0.021095742213036336,130.21,-0.026143245695346207,6.775366090936392,0.76,6.569481420414296,0.013603362627924857,0.003616083955727677
504,2021-05-11,-0.044543429844097995,AAPL,0.01,957.0,-0.0068606059416122,9266.0,0.25,0.21170000000000005,123.5,126.27,122.77,125.91,126142800.0,0,18.65292516443921,0.02834008096936518,126.85,-0.007437920031681659,6.86484777797086,0.019469026548672566,6.775366090936392,0.021095742213036336,0.026143245695346207
505,2021-05-12,0.24489795918367346,AAPL,0.01,669.0,-0.0088189649030379,9266.0,0.25,0.21170000000000005,123.4,124.64,122.25,122.77,112172300.0,0,18.535546648917293,0.019367909236680077,125.91,-0.025254679820860593,6.507277712385012,-0.044543429844097995,6.86484777797086,0.02834008096936518,0.007437920031681659
506,2021-05-13,0.4117647058823529,AAPL,0.01,592.0,-0.0065733622315488,9266.0,0.25,0.09560000000000002,124.58,126.15,124.26,124.97,105861300.0,0,18.477640314135336,0.01517097447301566,122.77,0.01776102230494378,6.385194398997726,0.24489795918367346,6.507277712385012,0.019367909236680077,0.025254679820860593
507,2021-05-14,0.6253968253968254,AAPL,0.01,544.0,-0.0034416164987575,9266.0,0.25,0.09560000000000002,126.25,127.89,125.85,127.45,81918000.0,0,18.221229317102274,0.016158415840304335,124.97,0.01965042232443228,6.300785794663244,0.4117647058823529,6.385194398997726,0.01517097447301566,0.01776102230494378
510,2021-05-17,0.4745762711864407,AAPL,0.01,748.0,0.0071159317649759,9266.0,0.25,0.09560000000000002,126.82,126.93,125.17,126.27,74244600.0,0,18.12287561919859,0.013877937232780522,127.45,-0.009301659371535508,6.618738983517219,0.6253968253968254,6.300785794663244,0.016158415840304335,0.01965042232443228
511,2021-05-18,0.5087719298245614,AAPL,0.01,888.0,0.0065053117868741,9266.0,0.25,0.09560000000000002,126.56,126.99,124.78,124.85,63342900.0,0,17.964073398468017,0.01746207332352539,126.27,-0.011309454724806734,6.790097235513905,0.4745762711864407,6.618738983517219,0.013877937232780522,0.009301659371535508
512,2021-05-19,0.43564356435643564,AAPL,0.01,702.0,0.0034374244059454,9266.0,0.25,0.09560000000000002,123.16,124.92,122.86,124.69,92612000.0,0,18.343929291650962,0.016726209807021275,124.85,-0.0012823597172874428,6.555356891810665,0.5087719298245614,6.790097235513905,0.01746207332352539,0.011309454724806734
513,2021-05-20,0.6784741144414169,AAPL,0.01,757.0,0.0017953524471181,9266.0,0.25,0.10760000000000003,125.23,127.72,125.1,127.31,76857100.0,0,18.15745842446093,0.020921504430174796,124.69,0.020794400065059167,6.630683385642372,0.43564356435643564,6.555356891810665,0.016726209807021275,0.0012823597172874428
514,2021-05-21,0.4482758620689655,AAPL,0.01,1083.0,-0.0020023596052724,9266.0,0.25,0.10760000000000003,127.82,128.0,125.21,125.43,79295400.0,0,18.18869068996744,0.021827570018633474,127.31,-0.01487722303697063,6.988413181999592,0.6784741144414169,6.630683385642372,0.020921504430174796,0.020794400065059167
517,2021-05-24,0.5459459459459459,AAPL,0.01,546.0,0.0002526352661494,9266.0,0.25,0.10760000000000003,126.01,127.94,125.94,127.1,63092900.0,0,17.96011881722043,0.015871756208565055,125.43,0.01322634415882497,6.304448802421981,0.4482758620689655,6.988413181999592,0.021827570018633474,0.01487722303697063
518,2021-05-25,0.5121951219512195,AAPL,0.01,677.0,0.0010131671969519,9266.0,0.25,0.10760000000000003,127.82,128.32,126.32,126.9,72009500.0,0,18.092308626607927,0.015647003597586685,127.1,-0.0015748034750662897,6.519147287940395,0.5459459459459459,6.304448802421981,0.015871756208565055,0.01322634415882497
519,2021-05-26,0.65807962529274,AAPL,0.01,570.0,0.0035183245505873,9266.0,0.25,0.10760000000000003,126.96,127.39,126.42,126.85,56575900.0,0,17.851093675119323,0.00764020163770949,126.9,-0.0003940886750511524,6.3473892096560105,0.5121951219512195,6.519147287940395,0.015647003597586685,0.0015748034750662897
520,2021-05-27,0.5454545454545454,AAPL,0.01,518.0,0.0028334006270705,9266.0,0.25,0.10000000000000003,126.44,127.64,125.08,125.28,94625600.0,0,18.36543862108877,0.020246757353666045,126.85,-0.012454053802797845,6.251903883165888,0.65807962529274,6.3473892096560105,0.00764020163770949,0.0003940886750511524
521,2021-05-28,0.41897810218978104,AAPL,0.01,510.0,0.0018790553406083,9266.0,0.25,0.10000000000000003,125.57,125.8,124.55,124.61,71311100.0,0,18.082562567515083,0.009954606991323198,125.28,-0.005362372287716765,6.236369590203704,0.5454545454545454,6.251903883165888,0.020246757353666045,0.012454053802797845
525,2021-06-01,0.4517766497461929,AAPL,0.01,568.0,0.0045954590381072,9462.0,0.25,0.10000000000000003,125.08,125.35,123.94,124.28,67637100.0,0,18.029667221821292,0.011272785416431634,124.61,-0.002651775429929517,6.343880434126331,0.41897810218978104,6.236369590203704,0.009954606991323198,0.005362372287716765
526,2021-06-02,0.5413793103448276,AAPL,0.01,621.0,0.0044453088832022,9462.0,0.25,0.10000000000000003,124.28,125.24,124.05,125.06,59278900.0,0,17.897763999643953,0.009575152879821743,124.28,0.0062565376143051375,6.432940092739179,0.4517766497461929,6.343880434126331,0.011272785416431634,0.002651775429929517
527,2021-06-03,0.4910277324632953,AAPL,0.01,627.0,0.0035954906167877,9462.0,0.25,0.24309999999999996,124.68,124.85,123.13,123.54,76229200.0,0,18.14925516247177,0.01379531600787653,125.06,-0.012228631871398752,6.4425401664681985,0.5413793103448276,6.432940092739179,0.009575152879821743,0.0062565376143051375
528,2021-06-04,0.6603119584055459,AAPL,0.01,800.0,-0.005054195645171,9462.0,0.25,0.24309999999999996,124.07,126.16,123.85,125.89,75169300.0,0,18.135253474187973,0.018618521800707805,123.54,0.018843519510414825,6.68586094706836,0.4910277324632953,6.4425401664681985,0.01379531600787653,0.012228631871398752
531,2021-06-07,0.6731875719217492,AAPL,0.01,1597.0,0.0073343657790626,9462.0,0.25,0.24309999999999996,126.17,126.32,124.83,125.9,71057600.0,0,18.079001387784622,0.011809463421430612,125.89,7.943127213360694e-05,7.37650812632622,0.6603119584055459,6.68586094706836,0.018618521800707805,0.018843519510414825
532,2021-06-08,0.7384370015948963,AAPL,0.01,1823.0,0.0065637237548371,9462.0,0.25,0.24309999999999996,126.6,128.46,126.21,126.74,74403800.0,0,18.125017587208013,0.017772511846937514,125.9,0.0066498028450693285,7.508787170634276,0.6731875719217492,7.37650812632622,0.011809463421430612,7.943127213360694e-05
533,2021-06-09,0.3835920177383592,AAPL,0.01,827.0,0.0005157295243843,9462.0,0.25,0.24309999999999996,127.21,127.75,126.52,127.13,56877900.0,0,17.856417440528002,0.009669051174462021,126.74,0.00307244106666028,6.71901315438526,0.7384370015948963,7.508787170634276,0.017772511846937514,0.0066498028450693285
534,2021-06-10,-0.015353121801432957,AAPL,0.01,679.0,-0.0036091868317099,9462.0,0.25,0.1955,127.02,128.19,125.94,126.11,71186400.0,0,18.080812360948908,0.01771374586539807,127.13,-0.00805564299424793,6.522092798170152,0.3835920177383592,6.71901315438526,0.009669051174462021,0.00307244106666028
535,2021-06-11,0.30049261083743845,AAPL,0.01,937.0,-0.0004756386285306,9462.0,0.25,0.1955,126.53,127.44,126.1,127.35,53522400.0,0,17.795610834511923,0.010590373823552515,126.11,0.009784659457682955,6.843749949006225,-0.015353121801432957,6.522092798170152,0.01771374586539807,0.00805564299424793
538,2021-06-14,0.6594110115236875,AAPL,0.01,655.0,0.0003560381045756,9462.0,0.25,0.1955,127.82,130.54,127.07,130.48,96906500.0,0,18.389257164393857,0.02714755124181289,127.35,0.024280756887292355,6.486160788944089,0.30049261083743845,6.843749949006225,0.010590373823552515,0.009784659457682955
539,2021-06-15,0.20057306590257878,AAPL,0.01,980.0,-0.0003763727759438,9462.0,0.25,0.1955,129.94,130.6,129.39,129.64,62746300.0,1,17.95461018603148,0.0093119901485831,130.48,-0.0064585800394118195,6.8885724595653635,0.6594110115236875,6.486160788944089,0.02714755124181289,0.024280756887292355
540,2021-06-16,-0.034869240348692404,AAPL,0.01,671.0,0.0007528208096659,9462.0,0.25,0.1955,130.37,130.89,128.46,130.15,91815000.0,1,18.335286251826883,0.018639257496460733,129.64,0.003926253167227961,6.51025834052315,0.20057306590257878,6.8885724595653635,0.0093119901485831,0.0064585800394118195
541,2021-06-17,0.2576039726877716,AAPL,0.05,1219.0,-0.0290584827107431,9462.0,0.25,0.1494999999999999,129.8,132.55,129.65,131.79,96721700.0,0,18.3873483509648,0.022342064713224842,130.15,0.012522115215223385,7.106606137727303,-0.034869240348692404,6.51025834052315,0.018639257496460733,0.003926253167227961
542,2021-06-18,0.18110236220472442,AAPL,0.05,626.0,-0.0073050746807799,9462.0,0.25,0.1494999999999999,130.71,131.51,130.24,130.46,108953300.0,0,18.50642991719789,0.0097161655565972,131.79,-0.010143080287847817,6.440946540632921,0.2576039726877716,7.106606137727303,0.022342064713224842,0.012522115215223385
545,2021-06-21,0.6113602391629297,AAPL,0.05,1008.0,-0.0132720608322889,9462.0,0.25,0.1494999999999999,130.3,132.41,129.21,132.3,79663300.0,0,18.193319573473328,0.024558710665805072,130.46,0.014005404752960197,6.9167150203536085,0.18110236220472442,6.440946540632921,0.0097161655565972,0.010143080287847817
546,2021-06-22,0.6960926193921853,AAPL,0.05,695.0,0.0014248114749268,9462.0,0.25,0.1494999999999999,132.13,134.08,131.62,133.98,74783600.0,0,18.130109180940636,0.018618027698583423,132.3,0.012618463959211245,6.54534966033442,0.6113602391629297,6.9167150203536085,0.024558710665805072,0.014005404752960197
547,2021-06-23,0.6591304347826087,AAPL,0.05,1521.0,-0.0197081486599464,9462.0,0.25,0.1494999999999999,133.77,134.32,133.23,133.7,60214200.0,0,17.91341877946969,0.008148314270154146,133.98,-0.0020920509722240632,7.3277805384216315,0.6960926193921853,6.54534966033442,0.018618027698583423,0.012618463959211245
548,2021-06-24,0.6078431372549019,AAPL,0.05,1270.0,-0.0097135277309453,9462.0,0.25,0.17090000000000002,134.45,134.64,132.93,133.41,68711000.0,0,18.045419875377345,0.012718482706380027,133.7,-0.0021713909171827113,7.147559271189454,0.6591304347826087,7.3277805384216315,0.008148314270154146,0.0020920509722240632
549,2021-06-25,0.5357142857142857,AAPL,0.05,592.0,-0.0028400429562967,9462.0,0.25,0.17090000000000002,133.46,133.89,132.81,133.11,70783700.0,0,18.075139320296724,0.008092312302705386,133.41,-0.0022512391317868856,6.385194398997726,0.6078431372549019,7.147559271189454,0.012718482706380027,0.0021713909171827113
552,2021-06-28,0.5967413441955194,AAPL,0.05,823.0,-0.0115427105318264,9462.0,0.25,0.17090000000000002,133.41,135.25,133.35,134.78,62111300.0,0,17.94443851102356,0.014241810957631268,133.11,0.012467965459143053,6.714170529909472,0.5357142857142857,6.385194398997726,0.008092312302705386,0.0022512391317868856
553,2021-06-29,0.7647058823529411,AAPL,0.05,648.0,-0.0051665165471496,9462.0,0.25,0.17090000000000002,134.8,136.49,134.35,136.33,64556100.0,0,17.983045186669745,0.015875370918703714,134.78,0.011434597679967537,6.47543271670409,0.5967413441955194,6.714170529909472,0.014241810957631268,0.012467965459143053
554,2021-06-30,0.7588126159554731,AAPL,0.05,637.0,0.0042666443674456,9462.0,0.25,0.17090000000000002,136.17,137.41,135.87,136.96,63261400.0,0,17.962785922292717,0.011309392670095456,136.33,0.004610495195393606,6.45833828334479,0.7647058823529411,6.47543271670409,0.015875370918703714,0.011434597679967537
555,2021-07-01,0.6990825688073394,AAPL,0.05,548.0,0.0044965413754258,8731.0,0.25,0.2649,136.6,137.33,135.76,137.27,52485800.0,0,17.776053233838866,0.011493411419363744,136.96,0.0022608768701362194,6.3080984415095305,0.7588126159554731,6.45833828334479,0.011309392670095456,0.004610495195393606
556,2021-07-02,0.8538205980066446,AAPL,0.05,543.0,0.0024762026458622,8731.0,0.25,0.2649,137.9,140.0,137.75,139.96,78852600.0,0,18.18309085751285,0.016316171137322973,137.27,0.019406878235919148,6.298949246855942,0.6990825688073394,6.3080984415095305,0.011493411419363744,0.0022608768701362194
560,2021-07-06,0.7730994152046784,AAPL,0.05,465.0,-0.0006151867840086,8731.0,0.25,0.2649,140.07,143.15,140.07,142.02,108181800.0,0,18.499323712447936,0.021989005495681606,139.96,0.014611225254460288,6.144185634125646,0.8538205980066446,6.298949246855942,0.016316171137322973,0.019406878235919148
561,2021-07-07,0.6138279932546374,AAPL,0.05,439.0,0.0020448328176988,8731.0,0.25,0.2649,143.54,144.89,142.66,144.57,104911600.0,0,18.46862865829087,0.015535739165700379,142.02,0.017795926566403365,6.0867747269123065,0.7730994152046784,6.144185634125646,0.021989005495681606,0.014611225254460288
562,2021-07-08,0.3772652388797364,AAPL,0.05,492.0,0.0044883270572372,8731.0,0.25,0.1569,141.58,144.06,140.67,143.24,105575500.0,0,18.47493690421465,0.02394405989377436,144.57,-0.009242274190118959,6.20050917404269,0.6138279932546374,6.0867747269123065,0.015535739165700379,0.017795926566403365
563,2021-07-09,0.6515555555555556,AAPL,0.05,516.0,0.0013621599102077,8731.0,0.25,0.1569,142.75,145.65,142.65,145.11,99890800.0,0,18.419588157296886,0.021015761819893817,143.24,0.012970530372769561,6.248042874508429,0.3772652388797364,6.20050917404269,0.02394405989377436,0.009242274190118959
566,2021-07-12,0.42209631728045327,AAPL,0.05,700.0,-0.0179360502767449,8731.0,0.25,0.1569,146.21,146.32,144.0,144.5,76299700.0,0,18.1501795775052,0.015867587715213165,145.11,-0.004212567950514729,6.55250788703459,0.6515555555555556,6.248042874508429,0.021015761819893817,0.012970530372769561
567,2021-07-13,0.6726926736441484,AAPL,0.05,549.0,0.0012126567984049,8731.0,0.25,0.1569,144.03,147.46,143.63,145.64,100827100.0,0,18.42891773659239,0.02659168228656596,144.5,0.007858315754745788,6.309918278226516,0.42209631728045327,6.55250788703459,0.015867587715213165,0.004212567950514729
568,2021-07-14,0.6210295728368017,AAPL,0.05,858.0,0.0028782920062485,8731.0,0.25,0.1569,148.1,149.57,147.68,149.15,127050800.0,0,18.66009757231506,0.012761647534587237,145.64,0.023814687653525065,6.755768921984255,0.6726926736441484,6.309918278226516,0.02659168228656596,0.007858315754745788
569,2021-07-15,0.3638479441427463,AAPL,0.05,574.0,0.0028753816693002,8731.0,0.25,0.09360000000000002,149.24,150.0,147.09,148.48,106820300.0,0,18.486658550696305,0.019498793887731226,149.15,-0.00450224192286715,6.354370040797351,0.6210295728368017,6.755768921984255,0.012761647534587237,0.023814687653525065
570,2021-07-16,0.3333333333333333,AAPL,0.05,773.0,0.00314386708656,8731.0,0.25,0.09360000000000002,148.46,149.76,145.88,146.39,93251400.0,0,18.350809640504025,0.02613498585301526,148.48,-0.014175975854570004,6.651571873589727,0.3638479441427463,6.354370040797351,0.019498793887731226,0.00450224192286715
